nombre;fecha;puesto;pais;duracion;tiros1;tiros2;tiros3;puntos1;puntos2;puntos3
Tamika CatPUERTO RICOngs;06/12/2001;BASE;MALTA;20;5;7;0;4;2;0
Tamika CatPUERTO RICOngs;09/12/2001;BASE;MALTA;31;7;14;2;6;16;3
Tamika CatPUERTO RICOngs;11/12/2001;BASE;MALTA;27;7;15;0;5;16;0
Tamika CatPUERTO RICOngs;13/12/2001;BASE;MALTA;32;4;12;6;4;8;6
Tamika CatPUERTO RICOngs;16/12/2001;BASE;MALTA;34;7;16;5;6;16;9
Tamika CatPUERTO RICOngs;18/12/2001;BASE;MALTA;28;7;14;1;6;18;3
Tamika CatPUERTO RICOngs;23/12/2001;BASE;MALTA;24;7;9;2;3;8;0
Tamika CatPUERTO RICOngs;27/12/2001;BASE;MALTA;16;2;8;0;1;0;0
Tamika CatPUERTO RICOngs;29/12/2001;BASE;MALTA;25;3;10;2;2;14;0
Tamika CatPUERTO RICOngs;01/01/2002;BASE;MALTA;27;6;9;5;6;8;6
Tamika CatPUERTO RICOngs;13/03/2002;BASE;MALTA;23;8;10;2;8;0;0
Tamika CatPUERTO RICOngs;16/03/2002;BASE;MALTA;25;3;12;1;2;10;0
Tamika CatPUERTO RICOngs;19/03/2002;BASE;MALTA;26;2;14;3;2;8;3
Tamika CatPUERTO RICOngs;21/03/2002;BASE;MALTA;29;6;19;5;3;22;12
Tamika CatPUERTO RICOngs;25/03/2002;BASE;MALTA;30;2;14;2;1;14;0
Tamika CatPUERTO RICOngs;27/03/2002;BASE;MALTA;31;5;19;2;5;20;0
Delisha Milton;31/05/2001;PIVOT;SUDAFRICA;31;6;9;2;4;6;0
Delisha Milton;01/06/2001;PIVOT;SUDAFRICA;25;0;7;2;0;8;3
Delisha Milton;08/06/2001;PIVOT;SUDAFRICA;25;2;10;1;2;8;0
Delisha Milton;11/06/2001;PIVOT;SUDAFRICA;18;0;7;0;0;6;0
Delisha Milton;14/06/2001;PIVOT;SUDAFRICA;21;0;9;2;0;4;3
Delisha Milton;15/06/2001;PIVOT;SUDAFRICA;24;0;4;0;0;4;0
Delisha Milton;28/08/2001;PIVOT;SUDAFRICA;15;0;6;0;0;6;0
Delisha Milton;31/08/2001;PIVOT;SUDAFRICA;17;0;8;0;0;6;0
Delisha Milton;02/09/2001;PIVOT;SUDAFRICA;23;1;10;0;1;8;0
Delisha Milton;05/09/2001;PIVOT;SUDAFRICA;11;0;2;1;0;0;0
Delisha Milton;07/09/2001;PIVOT;SUDAFRICA;21;2;5;0;2;4;0
Delisha Milton;10/09/2001;PIVOT;SUDAFRICA;18;6;8;1;3;2;0
Delisha Milton;12/09/2001;PIVOT;SUDAFRICA;17;0;8;0;0;10;0
Delisha Milton;14/09/2001;PIVOT;SUDAFRICA;12;0;3;1;0;2;0
Delisha Milton;19/09/2001;PIVOT;SUDAFRICA;6;2;3;0;2;4;0
Delisha Milton;21/09/2001;PIVOT;SUDAFRICA;12;2;3;0;1;4;0
Delisha Milton;02/12/2001;PIVOT;SUDAFRICA;10;0;6;0;0;4;0
Delisha Milton;07/12/2001;PIVOT;SUDAFRICA;10;0;5;0;0;4;0
Delisha Milton;10/12/2001;PIVOT;SUDAFRICA;4;0;1;0;0;2;0
Delisha Milton;13/12/2001;PIVOT;USA;18;4;4;2;4;2;3
Delisha Milton;14/12/2001;PIVOT;USA;5;0;3;0;0;2;0
Nadia Colhado;08/06/2001;PIVOT;USA;3;0;1;0;0;0;0
Nadia Colhado;24/08/2001;PIVOT;USA;5;0;1;0;0;2;0
Nadia Colhado;30/08/2001;PIVOT;USA;8;2;5;0;0;6;0
Nadia Colhado;12/09/2001;PIVOT;USA;9;0;3;0;0;2;0
Nadia Colhado;18/09/2001;PIVOT;USA;4;0;1;0;0;2;0
Nadia Colhado;14/12/2001;PIVOT;USA;8;2;1;0;1;0;0
Nadia Colhado;17/12/2001;PIVOT;USA;11;0;3;0;0;4;0
Nadia Colhado;01/01/2002;PIVOT;USA;1;0;1;0;0;2;0
Nadia Colhado;14/03/2002;PIVOT;USA;6;0;1;0;0;0;0
Nadia Colhado;16/03/2002;PIVOT;USA;7;0;2;0;0;2;0
Nadia Colhado;18/03/2002;PIVOT;USA;8;2;4;0;1;4;0
Nadia Colhado;19/03/2002;PIVOT;USA;6;0;2;0;0;4;0
Nadia Colhado;21/03/2002;PIVOT;USA;10;0;2;0;0;2;0
Nadia Colhado;24/03/2002;PIVOT;USA;8;0;6;0;0;8;0
Nadia Colhado;26/03/2002;PIVOT;USA;7;0;2;0;0;2;0
Nadia Colhado;28/03/2002;PIVOT;USA;24;1;7;0;0;2;0
Matee Ajavon;31/05/2001;ALA;USA;12;0;3;1;0;4;0
Matee Ajavon;01/06/2001;ALA;USA;16;0;2;1;0;0;0
Matee Ajavon;08/06/2001;ALA;USA;16;4;7;2;4;0;0
Matee Ajavon;09/06/2001;ALA;USA;8;2;3;0;1;0;0
Matee Ajavon;14/06/2001;ALA;USA;4;0;1;0;0;0;0
Matee Ajavon;24/08/2001;ALA;USA;15;2;6;0;1;2;0
Matee Ajavon;26/08/2001;ALA;USA;6;0;4;0;0;4;0
Matee Ajavon;18/09/2001;ALA;USA;4;0;1;1;0;0;0
Matee Ajavon;21/09/2001;ALA;USA;5;0;1;0;0;0;0
Matee Ajavon;02/12/2001;ALA;USA;2;0;0;0;0;0;0
Matee Ajavon;09/12/2001;ALA;USA;5;0;0;0;0;0;0
Matee Ajavon;13/12/2001;ALA;USA;4;0;1;0;0;0;0
Matee Ajavon;14/12/2001;ALA;USA;3;0;1;0;0;0;0
Matee Ajavon;17/12/2001;ALA;USA;3;2;1;0;1;0;0
Matee Ajavon;26/12/2001;ALA;USA;12;2;1;0;2;2;0
Matee Ajavon;28/12/2001;ALA;USA;5;0;1;0;0;0;0
Matee Ajavon;14/03/2002;ALA;USA;10;0;1;0;0;2;0
Matee Ajavon;16/03/2002;ALA;USA;3;2;2;0;0;0;0
Matee Ajavon;18/03/2002;ALA;USA;12;2;2;1;2;2;3
Matee Ajavon;19/03/2002;ALA;USA;11;0;3;1;0;4;0
Matee Ajavon;21/03/2002;ALA;USA;23;3;8;2;2;6;0
Matee Ajavon;24/03/2002;ALA;USA;17;2;2;0;2;2;0
Matee Ajavon;26/03/2002;ALA;USA;10;2;2;0;1;2;0
Matee Ajavon;28/03/2002;ALA;USA;14;6;1;0;5;0;0
Amanda Thompson;08/06/2001;ALA;USA;23;0;4;0;0;6;0
Amanda Thompson;09/06/2001;ALA;USA;9;2;0;0;2;0;0
Amanda Thompson;14/06/2001;ALA;USA;15;0;2;0;0;2;0
Amanda Thompson;24/08/2001;ALA;USA;13;2;1;0;2;0;0
Amanda Thompson;30/08/2001;ALA;USA;6;0;2;0;0;0;0
Amanda Thompson;07/09/2001;ALA;USA;6;2;3;0;1;0;0
Amanda Thompson;10/09/2001;ALA;USA;3;0;0;0;0;0;0
Amanda Thompson;12/09/2001;ALA;USA;9;0;0;0;0;0;0
Amanda Thompson;14/09/2001;ALA;USA;3;0;0;0;0;0;0
Amanda Thompson;02/12/2001;ALA;USA;18;1;4;0;0;6;0
Amanda Thompson;14/12/2001;ALA;USA;2;0;0;0;0;0;0
Amanda Thompson;17/12/2001;ALA;USA;6;2;1;0;2;0;0
Amanda Thompson;23/12/2001;ALA;USA;3;0;1;0;0;2;0
Amanda Thompson;01/01/2002;ALA;USA;5;0;1;0;0;0;0
Amanda Thompson;14/03/2002;ALA;USA;4;0;1;0;0;0;0
Amanda Thompson;16/03/2002;ALA;USA;2;0;0;0;0;0;0
Amanda Thompson;18/03/2002;ALA;USA;15;3;7;0;3;4;0
Amanda Thompson;19/03/2002;ALA;USA;4;0;1;0;0;2;0
Amanda Thompson;21/03/2002;ALA;USA;5;0;0;0;0;0;0
Amanda Thompson;24/03/2002;ALA;USA;5;0;3;0;0;2;0
Amanda Thompson;28/03/2002;ALA;USA;18;0;5;0;0;2;0
Inga Orekhova;01/06/2001;BASE;USA;6;0;1;1;0;0;0
Inga Orekhova;08/06/2001;BASE;USA;7;0;4;2;0;0;0
Courtney Vandersloot;31/05/2001;PIVOT;PUERTO RICO;30;0;11;2;0;8;3
Courtney Vandersloot;01/06/2001;PIVOT;PUERTO RICO;32;3;12;2;2;10;0
Courtney Vandersloot;05/06/2001;PIVOT;PUERTO RICO;35;4;9;3;4;12;6
Courtney Vandersloot;08/06/2001;PIVOT;PUERTO RICO;32;1;7;1;1;8;3
Courtney Vandersloot;10/06/2001;PIVOT;PUERTO RICO;24;0;8;1;0;8;0
Courtney Vandersloot;14/06/2001;PIVOT;PUERTO RICO;26;2;4;0;0;0;0
Courtney Vandersloot;29/08/2001;PIVOT;PUERTO RICO;27;0;4;0;0;2;0
Courtney Vandersloot;30/08/2001;PIVOT;PUERTO RICO;23;2;7;0;1;4;0
Courtney Vandersloot;02/09/2001;PIVOT;PUERTO RICO;14;0;3;0;0;2;0
Courtney Vandersloot;05/09/2001;PIVOT;PUERTO RICO;28;3;7;1;3;2;0
Courtney Vandersloot;10/09/2001;PIVOT;PUERTO RICO;36;5;9;3;5;10;6
Courtney Vandersloot;12/09/2001;PIVOT;PUERTO RICO;22;0;7;2;0;10;3
Courtney Vandersloot;14/09/2001;PIVOT;PUERTO RICO;23;0;6;3;0;4;0
Courtney Vandersloot;17/09/2001;PIVOT;PUERTO RICO;29;0;5;2;0;4;3
Courtney Vandersloot;19/09/2001;PIVOT;PUERTO RICO;32;2;6;2;2;0;0
Courtney Vandersloot;27/03/2002;PIVOT;PUERTO RICO;14;0;3;0;0;4;0
Courtney Vandersloot;28/03/2002;PIVOT;PUERTO RICO;21;2;9;2;2;6;3
Gennifer Brandon;31/05/2001;PIVOT;PUERTO RICO;2;0;1;0;0;0;0
Gennifer Brandon;01/06/2001;PIVOT;PUERTO RICO;3;0;2;0;0;2;0
Gennifer Brandon;05/06/2001;PIVOT;PUERTO RICO;1;0;0;0;0;0;0
Gennifer Brandon;08/06/2001;PIVOT;PUERTO RICO;1;0;0;0;0;0;0
Gennifer Brandon;14/06/2001;PIVOT;PUERTO RICO;9;2;3;0;1;2;0
Gennifer Brandon;29/08/2001;PIVOT;PUERTO RICO;3;0;0;0;0;0;0
Gennifer Brandon;30/08/2001;PIVOT;PUERTO RICO;12;2;1;0;0;0;0
Gennifer Brandon;02/09/2001;PIVOT;PUERTO RICO;18;0;5;0;0;4;0
Gennifer Brandon;05/09/2001;PIVOT;PUERTO RICO;20;2;5;0;1;2;0
Gennifer Brandon;10/09/2001;PIVOT;PUERTO RICO;2;0;0;0;0;0;0
Gennifer Brandon;18/12/2001;PIVOT;PUERTO RICO;10;0;3;0;0;4;0
Gennifer Brandon;28/12/2001;PIVOT;PUERTO RICO;5;0;1;0;0;2;0
Gennifer Brandon;30/12/2001;PIVOT;PUERTO RICO;6;0;4;0;0;2;0
Gennifer Brandon;14/03/2002;PIVOT;PUERTO RICO;1;0;1;0;0;2;0
Gennifer Brandon;16/03/2002;PIVOT;PUERTO RICO;1;0;0;0;0;0;0
Gennifer Brandon;28/03/2002;PIVOT;PUERTO RICO;28;7;7;0;4;2;0
Allison Hightower;31/05/2001;ALA;GRAN BRETAÑA;28;2;5;1;2;4;0
Allison Hightower;02/06/2001;ALA;GRAN BRETAÑA;32;0;15;3;0;12;0
Allison Hightower;05/06/2001;ALA;GRAN BRETAÑA;33;1;11;1;1;10;3
Allison Hightower;07/06/2001;ALA;GRAN BRETAÑA;32;0;11;1;0;14;0
Allison Hightower;13/06/2001;ALA;GRAN BRETAÑA;25;3;10;3;2;4;0
Allison Hightower;14/06/2001;ALA;GRAN BRETAÑA;24;2;6;2;2;2;0
Allison Hightower;24/08/2001;ALA;GRAN BRETAÑA;24;5;7;2;4;8;3
Allison Hightower;28/08/2001;ALA;GRAN BRETAÑA;28;0;11;4;0;6;3
Allison Hightower;30/08/2001;ALA;GRAN BRETAÑA;30;5;8;1;5;6;0
Allison Hightower;04/09/2001;ALA;GRAN BRETAÑA;17;2;7;3;2;6;6
Allison Hightower;19/09/2001;ALA;GRAN BRETAÑA;18;0;4;2;0;4;0
Allison Hightower;21/09/2001;ALA;GRAN BRETAÑA;13;2;2;1;2;0;0
Allison Hightower;02/12/2001;ALA;GRAN BRETAÑA;17;0;4;1;0;4;3
Allison Hightower;04/12/2001;ALA;GRAN BRETAÑA;13;0;3;2;0;2;0
Ebony Hoffman;24/12/2001;ALA;GRAN BRETAÑA;9;0;4;0;0;4;0
Ebony Hoffman;28/12/2001;ALA;GRAN BRETAÑA;9;0;3;1;0;0;0
Ebony Hoffman;12/03/2002;ALA;GRAN BRETAÑA;4;0;1;0;0;2;0
Ebony Hoffman;14/03/2002;ALA;GRAN BRETAÑA;5;0;1;0;0;0;0
Ebony Hoffman;16/03/2002;ALA;GRAN BRETAÑA;15;0;3;0;0;0;0
Ebony Hoffman;19/03/2002;ALA;GRAN BRETAÑA;14;0;3;0;0;0;0
Ebony Hoffman;26/03/2002;ALA;GRAN BRETAÑA;5;0;1;0;0;2;0
Ebony Hoffman;28/03/2002;ALA;GRAN BRETAÑA;8;0;2;0;0;4;0
Danielle McCray;31/05/2001;BASE;GRAN BRETAÑA;11;0;7;0;0;0;0
Danielle McCray;02/06/2001;BASE;GRAN BRETAÑA;19;0;4;1;0;6;3
Danielle McCray;05/06/2001;BASE;GRAN BRETAÑA;8;0;3;0;0;0;0
Danielle McCray;07/06/2001;BASE;GRAN BRETAÑA;9;0;2;1;0;0;0
Danielle McCray;13/06/2001;BASE;GRAN BRETAÑA;11;0;2;0;0;2;0
Danielle McCray;14/06/2001;BASE;GRAN BRETAÑA;9;0;2;1;0;0;0
Danielle McCray;24/08/2001;BASE;GRAN BRETAÑA;3;0;2;0;0;0;0
Danielle McCray;04/09/2001;BASE;GRAN BRETAÑA;8;2;1;0;0;2;0
Danielle McCray;05/09/2001;BASE;GRAN BRETAÑA;3;0;0;0;0;0;0
Danielle McCray;07/09/2001;BASE;GRAN BRETAÑA;11;4;4;0;2;6;0
Danielle McCray;09/09/2001;BASE;GRAN BRETAÑA;13;0;4;0;0;0;0
Danielle McCray;12/03/2002;BASE;GRAN BRETAÑA;13;2;4;1;0;0;0
Danielle McCray;14/03/2002;BASE;GRAN BRETAÑA;14;2;3;0;2;0;0
Danielle McCray;16/03/2002;BASE;GRAN BRETAÑA;10;2;3;0;2;2;0
Danielle McCray;19/03/2002;BASE;GRAN BRETAÑA;9;0;2;1;0;2;3
Danielle McCray;21/03/2002;BASE;GRAN BRETAÑA;9;0;1;0;0;0;0
Danielle McCray;26/03/2002;BASE;GRAN BRETAÑA;32;0;7;0;0;2;0
Danielle McCray;28/03/2002;BASE;GRAN BRETAÑA;21;2;5;1;1;4;0
Sydney Carter;31/05/2001;PIVOT;MALTA;15;0;6;2;0;4;3
Sydney Carter;01/06/2001;PIVOT;MALTA;34;4;5;2;2;4;0
Sydney Carter;09/06/2001;PIVOT;MALTA;35;7;12;6;4;8;6
Sydney Carter;13/06/2001;PIVOT;MALTA;8;0;3;1;0;0;0
Sydney Carter;15/06/2001;PIVOT;MALTA;11;0;1;1;0;0;0
Sydney Carter;29/08/2001;PIVOT;MALTA;15;1;5;2;0;4;0
Sydney Carter;30/08/2001;PIVOT;MALTA;14;3;6;1;3;6;0
Sydney Carter;03/09/2001;PIVOT;MALTA;5;0;3;2;0;0;0
Sydney Carter;09/09/2001;PIVOT;MALTA;6;0;4;0;0;0;0
Sydney Carter;12/09/2001;PIVOT;MALTA;3;0;1;1;0;0;0
Sydney Carter;21/09/2001;PIVOT;MALTA;7;0;1;0;0;2;0
Sydney Carter;02/12/2001;PIVOT;MALTA;15;5;6;1;5;6;0
Sydney Carter;03/12/2001;PIVOT;MALTA;30;3;4;0;2;2;0
Sydney Carter;06/12/2001;PIVOT;MALTA;18;0;5;2;0;2;3
Sydney Carter;09/12/2001;PIVOT;MALTA;4;0;2;0;0;0;0
Sydney Carter;13/12/2001;PIVOT;MALTA;5;5;2;1;4;2;0
Sydney Carter;16/12/2001;PIVOT;MALTA;4;0;0;0;0;0;0
Sydney Carter;18/12/2001;PIVOT;MALTA;1;0;1;0;0;0;0
Sydney Carter;19/03/2002;PIVOT;MALTA;7;0;1;0;0;0;0
Sydney Carter;21/03/2002;PIVOT;MALTA;7;0;2;0;0;2;0
Sydney Carter;25/03/2002;PIVOT;MALTA;11;1;4;0;1;2;0
Sydney Carter;27/03/2002;PIVOT;MALTA;6;0;2;0;0;0;0
Sydney Carter;28/03/2002;PIVOT;MALTA;17;2;4;2;2;2;0
JasAUSTRALIAe Hassell;31/05/2001;PIVOT;MALTA;14;0;3;0;0;4;0
JasAUSTRALIAe Hassell;01/06/2001;PIVOT;MALTA;7;0;2;0;0;2;0
Krystal Thomas;07/06/2001;ALA;MALTA;10;0;2;0;0;4;0
Krystal Thomas;09/06/2001;ALA;MALTA;6;4;0;0;3;0;0
Krystal Thomas;13/06/2001;ALA;MALTA;9;2;1;0;1;2;0
Krystal Thomas;15/06/2001;ALA;MALTA;3;2;0;0;0;0;0
Krystal Thomas;29/08/2001;ALA;MALTA;2;0;0;0;0;0;0
Krystal Thomas;30/08/2001;ALA;MALTA;2;0;0;0;0;0;0
Krystal Thomas;09/09/2001;ALA;MALTA;7;4;4;0;2;6;0
Krystal Thomas;17/09/2001;ALA;MALTA;1;0;0;0;0;0;0
Krystal Thomas;19/09/2001;ALA;MALTA;32;2;4;0;0;6;0
Krystal Thomas;21/09/2001;ALA;MALTA;9;0;1;0;0;0;0
Krystal Thomas;02/12/2001;ALA;MALTA;1;0;0;0;0;0;0
Krystal Thomas;11/12/2001;ALA;MALTA;9;0;1;0;0;0;0
Krystal Thomas;16/12/2001;ALA;MALTA;1;0;0;0;0;0;0
Krystal Thomas;18/12/2001;ALA;MALTA;12;0;3;0;0;2;0
Krystal Thomas;23/12/2001;ALA;MALTA;11;0;1;0;0;2;0
Krystal Thomas;27/12/2001;ALA;MALTA;2;0;0;0;0;0;0
Krystal Thomas;01/01/2002;ALA;MALTA;2;0;0;0;0;0;0
Krystal Thomas;13/03/2002;ALA;MALTA;21;0;7;0;0;10;0
Krystal Thomas;19/03/2002;ALA;MALTA;10;0;1;0;0;0;0
Krystal Thomas;21/03/2002;ALA;MALTA;4;0;0;0;0;0;0
Krystal Thomas;28/03/2002;ALA;MALTA;23;0;8;0;0;4;0
Charde Houston;21/09/2001;ALA;SUDAFRICA;7;0;2;0;0;2;0
Charde Houston;02/12/2001;ALA;SUDAFRICA;15;2;6;1;1;2;0
Charde Houston;07/12/2001;ALA;SUDAFRICA;14;0;3;1;0;4;0
Charde Houston;10/12/2001;ALA;SUDAFRICA;8;0;3;0;0;4;0
Charde Houston;12/12/2001;ALA;SUDAFRICA;6;0;2;0;0;0;0
Charde Houston;24/12/2001;ALA;SUDAFRICA;6;0;1;0;0;0;0
Charde Houston;27/12/2001;ALA;SUDAFRICA;2;0;2;0;0;4;0
Charde Houston;30/12/2001;ALA;SUDAFRICA;7;2;3;0;1;2;0
Charde Houston;01/01/2002;ALA;SUDAFRICA;6;0;4;1;0;4;3
Charde Houston;14/03/2002;ALA;SUDAFRICA;14;4;4;1;3;4;0
Charde Houston;16/03/2002;ALA;SUDAFRICA;15;4;4;1;3;2;0
Charde Houston;19/03/2002;ALA;SUDAFRICA;4;0;2;0;0;2;0
Charde Houston;21/03/2002;ALA;SUDAFRICA;16;0;4;0;0;8;0
Charde Houston;23/03/2002;ALA;SUDAFRICA;7;0;3;1;0;0;0
Charde Houston;25/03/2002;ALA;SUDAFRICA;4;1;1;0;1;2;0
Charde Houston;27/03/2002;ALA;SUDAFRICA;5;0;2;1;0;0;0
Charde Houston;28/03/2002;ALA;SUDAFRICA;9;0;5;1;0;6;0
Kara Braxton;31/05/2001;BASE;SUDAFRICA;14;0;6;0;0;6;0
Kara Braxton;01/06/2001;BASE;SUDAFRICA;6;0;1;0;0;0;0
Kara Braxton;08/06/2001;BASE;SUDAFRICA;7;2;1;0;2;2;0
Kara Braxton;11/06/2001;BASE;SUDAFRICA;4;0;0;0;0;0;0
Natasha Lacy;24/12/2001;PIVOT;SUDAFRICA;4;0;2;0;0;2;0
Natasha Lacy;25/12/2001;PIVOT;SUDAFRICA;7;0;0;0;0;0;0
Natasha Lacy;27/12/2001;PIVOT;SUDAFRICA;3;0;3;0;0;4;0
Natasha Lacy;30/12/2001;PIVOT;SUDAFRICA;8;0;3;0;0;6;0
Natasha Lacy;01/01/2002;PIVOT;SUDAFRICA;8;0;0;0;0;0;0
Natasha Lacy;14/03/2002;PIVOT;SUDAFRICA;6;0;2;1;0;0;0
Natasha Lacy;16/03/2002;PIVOT;SUDAFRICA;14;4;0;0;0;0;0
Natasha Lacy;21/03/2002;PIVOT;SUDAFRICA;2;2;0;0;2;0;0
Natasha Lacy;25/03/2002;PIVOT;SUDAFRICA;1;0;0;0;0;0;0
Natasha Lacy;27/03/2002;PIVOT;SUDAFRICA;13;2;1;0;1;0;0
Natasha Lacy;28/03/2002;PIVOT;SUDAFRICA;17;0;3;1;0;2;0
Toni Young;31/05/2001;PIVOT;SUDAFRICA;6;0;1;0;0;0;0
Toni Young;01/06/2001;PIVOT;SUDAFRICA;3;0;1;0;0;0;0
Toni Young;08/06/2001;PIVOT;SUDAFRICA;2;0;0;0;0;0;0
Toni Young;15/06/2001;PIVOT;SUDAFRICA;8;0;2;0;0;4;0
Toni Young;28/08/2001;PIVOT;SUDAFRICA;6;1;2;0;1;2;0
Toni Young;31/08/2001;PIVOT;SUDAFRICA;7;2;2;0;1;0;0
Toni Young;02/09/2001;PIVOT;SUDAFRICA;1;0;0;0;0;0;0
Toni Young;12/09/2001;PIVOT;SUDAFRICA;5;2;2;0;1;0;0
Chucky Jeffery;31/05/2001;ALA;SUDAFRICA;6;0;4;1;0;4;0
Chucky Jeffery;01/06/2001;ALA;SUDAFRICA;2;0;0;0;0;0;0
Chucky Jeffery;08/06/2001;ALA;SUDAFRICA;1;0;1;0;0;0;0
Chucky Jeffery;14/06/2001;ALA;SUDAFRICA;0;0;0;0;0;0;0
Chucky Jeffery;15/06/2001;ALA;SUDAFRICA;9;0;3;0;0;4;0
Chucky Jeffery;28/08/2001;ALA;SUDAFRICA;6;0;3;0;0;4;0
Chucky Jeffery;31/08/2001;ALA;SUDAFRICA;12;2;1;0;0;0;0
Chucky Jeffery;02/09/2001;ALA;SUDAFRICA;1;0;0;0;0;0;0
Chucky Jeffery;07/09/2001;ALA;SUDAFRICA;3;2;0;0;1;0;0
Chucky Jeffery;10/09/2001;ALA;SUDAFRICA;5;0;1;0;0;0;0
Chucky Jeffery;12/09/2001;ALA;SUDAFRICA;12;0;3;0;0;2;0
Chucky Jeffery;14/09/2001;ALA;SUDAFRICA;1;0;0;0;0;0;0
Chucky Jeffery;07/12/2001;ALA;SUDAFRICA;0;0;0;0;0;0;0
Chucky Jeffery;10/12/2001;ALA;SUDAFRICA;11;0;0;0;0;0;0
Chucky Jeffery;12/12/2001;ALA;SUDAFRICA;3;0;1;0;0;0;0
Jelena Milovanovic;31/05/2001;ALA;NIGERIA;7;0;2;1;0;2;0
Jelena Milovanovic;07/06/2001;ALA;NIGERIA;5;0;4;1;0;6;0
Jelena Milovanovic;08/06/2001;ALA;NIGERIA;10;0;4;1;0;4;0
Jelena Milovanovic;14/06/2001;ALA;NIGERIA;26;6;12;6;4;8;6
Jelena Milovanovic;24/08/2001;ALA;NIGERIA;35;5;9;5;5;6;3
Jelena Milovanovic;28/08/2001;ALA;NIGERIA;10;0;1;0;0;2;0
Jelena Milovanovic;29/08/2001;ALA;NIGERIA;17;2;7;1;2;2;0
Jelena Milovanovic;31/08/2001;ALA;NIGERIA;15;2;8;3;2;4;0
Jelena Milovanovic;02/09/2001;ALA;NIGERIA;8;0;3;2;0;4;3
Jelena Milovanovic;05/09/2001;ALA;NIGERIA;5;0;1;1;0;0;0
Jelena Milovanovic;12/09/2001;ALA;NIGERIA;8;0;5;1;0;2;0
Jelena Milovanovic;14/09/2001;ALA;NIGERIA;8;0;3;0;0;2;0
Jelena Milovanovic;14/03/2002;ALA;NIGERIA;9;2;2;1;2;4;3
Jelena Milovanovic;16/03/2002;ALA;NIGERIA;8;0;2;0;0;4;0
Jelena Milovanovic;19/03/2002;ALA;NIGERIA;2;0;1;0;0;0;0
Jelena Milovanovic;27/03/2002;ALA;NIGERIA;8;0;0;0;0;0;0
Tayler Hill;16/03/2002;BASE;NIGERIA;6;0;3;1;0;0;0
Tayler Hill;19/03/2002;BASE;NIGERIA;3;0;0;0;0;0;0
Tayler Hill;24/03/2002;BASE;NIGERIA;10;2;4;2;2;0;0
Tayler Hill;26/03/2002;BASE;NIGERIA;4;0;0;0;0;0;0
Tayler Hill;27/03/2002;BASE;NIGERIA;16;0;6;4;0;2;3
KALAna Greene;07/06/2001;PIVOT;NIGERIA;3;0;1;0;0;2;0
KALAna Greene;28/08/2001;PIVOT;NIGERIA;1;0;0;0;0;0;0
KALAna Greene;29/08/2001;PIVOT;NIGERIA;0;0;0;0;0;0;0
KALAna Greene;31/08/2001;PIVOT;NIGERIA;4;0;1;0;0;2;0
KALAna Greene;02/09/2001;PIVOT;NIGERIA;0;0;0;0;0;0;0
KALAna Greene;05/09/2001;PIVOT;NIGERIA;1;0;1;0;0;2;0
KALAna Greene;07/09/2001;PIVOT;NIGERIA;0;0;0;0;0;0;0
KALAna Greene;12/09/2001;PIVOT;NIGERIA;15;0;5;2;0;2;0
KALAna Greene;14/09/2001;PIVOT;NIGERIA;1;0;0;0;0;0;0
KALAna Greene;19/09/2001;PIVOT;NIGERIA;4;0;2;0;0;0;0
KALAna Greene;13/12/2001;PIVOT;NIGERIA;3;0;1;0;0;2;0
KALAna Greene;16/12/2001;PIVOT;NIGERIA;7;0;0;0;0;0;0
KALAna Greene;18/12/2001;PIVOT;NIGERIA;6;0;1;0;0;0;0
KALAna Greene;14/03/2002;PIVOT;NIGERIA;1;0;0;0;0;0;0
KALAna Greene;16/03/2002;PIVOT;NIGERIA;6;2;0;0;2;0;0
KALAna Greene;19/03/2002;PIVOT;NIGERIA;3;0;1;0;0;0;0
KALAna Greene;21/03/2002;PIVOT;NIGERIA;0;0;0;0;0;0;0
KALAna Greene;24/03/2002;PIVOT;NIGERIA;10;0;1;0;0;0;0
KALAna Greene;26/03/2002;PIVOT;NIGERIA;5;2;0;0;1;0;0
KALAna Greene;27/03/2002;PIVOT;NIGERIA;9;0;1;0;0;2;0
Samantha Prahalis;05/09/2001;PIVOT;CANADA;10;0;3;0;0;4;0
Samantha Prahalis;06/09/2001;PIVOT;CANADA;11;0;1;1;0;0;0
Farhiya Abdi;31/05/2001;ALA;CANADA;5;0;1;0;0;2;0
Farhiya Abdi;02/06/2001;ALA;CANADA;4;0;2;1;0;0;0
Farhiya Abdi;09/06/2001;ALA;CANADA;14;0;5;0;0;4;0
Farhiya Abdi;24/08/2001;ALA;CANADA;7;0;2;1;0;0;0
Farhiya Abdi;29/08/2001;ALA;CANADA;7;0;1;0;0;2;0
Farhiya Abdi;05/09/2001;ALA;CANADA;18;0;3;0;0;4;0
Farhiya Abdi;06/09/2001;ALA;CANADA;25;0;3;1;0;4;0
Farhiya Abdi;09/09/2001;ALA;CANADA;10;0;4;1;0;4;3
Farhiya Abdi;11/09/2001;ALA;CANADA;3;0;1;0;0;2;0
Farhiya Abdi;14/09/2001;ALA;CANADA;8;0;4;2;0;0;0
Farhiya Abdi;16/09/2001;ALA;CANADA;3;0;0;0;0;0;0
Farhiya Abdi;04/12/2001;ALA;CANADA;3;0;0;0;0;0;0
Farhiya Abdi;12/12/2001;ALA;CANADA;2;0;0;0;0;0;0
Farhiya Abdi;14/12/2001;ALA;CANADA;4;0;3;0;0;0;0
